Id,PostTypeId,Tags,AnswerCount,CreationDate,TagName,Count
"1168","2","","","2008-08-04 11:51:59","",""
"1169","2","","","2008-08-04 11:56:42","user-controls","10327"
"1171","1","<python><performance><data-structures><graph-theory>","7","2008-08-04 12:00:57","binary-log","41"
"1172","2","","","2008-08-04 12:03:03","",""
"1174","2","","","2008-08-04 12:09:55","",""
"1175","2","","","2008-08-04 12:11:47","extensibility","295"
"1180","1","<web-applications><dns><subdomain><account>","4","2008-08-04 12:22:07","enterprise","1079"
"1183","2","","","2008-08-04 12:23:35","",""
"1185","2","","","2008-08-04 12:28:03","",""
"1187","2","","","2008-08-04 12:32:24","redundancy","463"
"1189","1","<c#><.net><safari><viewstate>","3","2008-08-04 12:38:21","internet-explorer","38764"
"1190","2","","","2008-08-04 12:40:49","",""
"1191","2","","","2008-08-04 12:41:15","",""
"1202","2","","","2008-08-04 13:00:32","procmail","174"
"1216","2","","","2008-08-04 13:22:31","",""
"1226","2","","","2008-08-04 13:35:41","",""
"1229","1","<hyperlink><powerpoint>","4","2008-08-04 13:38:18","mixed","259"
"1232","2","","","2008-08-04 13:39:39","server-response","98"
"1235","2","","","2008-08-04 13:43:54","mfc","13202"
"1236","2","","","2008-08-04 13:44:49","",""
"1237","1","<regex><parsing>","9","2008-08-04 13:47:10","",""
"1238","2","","","2008-08-04 13:48:02","",""
"1240","2","","","2008-08-04 13:52:06","activereports","378"
"1241","1","<c#><c++><sockets>","4","2008-08-04 13:52:25","adobe","6036"
"1242","2","","","2008-08-04 13:54:01","acrobat","1602"
"1243","2","","","2008-08-04 13:55:05","applescript","8912"
"1248","2","","","2008-08-04 13:57:26","phppgadmin","162"
"1252","2","","","2008-08-04 14:00:04","",""
"1257","2","","","2008-08-04 14:02:14","",""
"1260","2","","","2008-08-04 14:06:02","",""
"1261","1","<svn><version-control><cvs>","12","2008-08-04 14:06:48","",""
"1263","2","","","2008-08-04 14:09:47","datetime","71591"
"1264","2","","","2008-08-04 14:09:54","varchar","1463"
"1266","2","","","2008-08-04 14:11:03","",""
"1269","2","","","2008-08-04 14:14:14","yui","1776"
"1272","2","","","2008-08-04 14:17:59","",""
"1275","2","","","2008-08-04 14:30:12","",""
"1276","1","<mysql><database><database-performance>","15","2008-08-04 14:31:11","",""
"1278","2","","","2008-08-04 14:35:12","",""
"1281","2","","","2008-08-04 14:40:20","dependencies","13327"
"1284","1","<sql><xss><sql-injection>","8","2008-08-04 14:40:58","il","467"
"1290","2","","","2008-08-04 14:44:56","sftp","5205"
"1292","1","<.net><collections><queue>","8","2008-08-04 14:47:10","static","16519"
"1297","2","","","2008-08-04 14:52:40","",""
"1300","1","<.net><.net-3.5><msbuild><nant>","7","2008-08-04 14:55:04","icefaces","767"
"1303","2","","","2008-08-04 14:56:49","ilmerge","353"
"1304","1","<c#><.net><io><filelock>","12","2008-08-04 14:56:57","",""
"1305","2","","","2008-08-04 14:57:28","",""
"1306","1","<ruby><unix><curses>","4","2008-08-04 14:57:59","",""
"1309","2","","","2008-08-04 14:59:24","",""
"1311","1","<c><audio><rockbox>","1","2008-08-04 15:02:41","wml","66"
"1312","2","","","2008-08-04 15:04:47","",""
"1313","1","<language-agnostic><colors>","7","2008-08-04 15:08:13","openbsd","246"
"1314","1","<msbuild><build-process><cruisecontrol.net>","2","2008-08-04 15:09:07","xinc","4"
"1317","2","","","2008-08-04 15:11:16","production","1737"
"1318","2","","","2008-08-04 15:11:19","history","1615"
"1319","2","","","2008-08-04 15:12:13","",""
"1320","2","","","2008-08-04 15:12:37","mixed-mode","250"
"1322","2","","","2008-08-04 15:14:40","",""
"1323","1","<algorithm><language-agnostic><colors>","9","2008-08-04 15:14:47","",""
"1325","2","","","2008-08-04 15:16:11","",""
"1328","2","","","2008-08-04 15:20:17","",""
"1329","1","<windows><file><filesystems><utilities>","22","2008-08-04 15:20:42","",""
"1331","2","","","2008-08-04 15:21:49","",""
"1332","2","","","2008-08-04 15:22:03","",""
"1333","2","","","2008-08-04 15:22:04","",""
"1334","2","","","2008-08-04 15:23:08","",""
"1335","2","","","2008-08-04 15:24:03","",""
"1336","2","","","2008-08-04 15:26:05","ccombobox","56"
"1337","2","","","2008-08-04 15:26:39","hidden","2125"
"1338","2","","","2008-08-04 15:26:55","",""
"1339","2","","","2008-08-04 15:28:23","",""
"1340","2","","","2008-08-04 15:29:49","",""
"1341","2","","","2008-08-04 15:31:04","flexbuilder","714"
"1342","2","","","2008-08-04 15:31:15","textmate","1131"
"1347","2","","","2008-08-04 15:37:31","",""
"1348","2","","","2008-08-04 15:37:43","",""
"1351","2","","","2008-08-04 15:38:09","",""
"1353","2","","","2008-08-04 15:41:39","microsoft-dynamics","3177"
"1356","2","","","2008-08-04 15:43:50","",""
"1359","2","","","2008-08-04 15:46:42","",""
"1364","2","","","2008-08-04 15:52:42","containers","11521"
"1375","2","","","2008-08-04 16:03:22","",""
"1376","1","<apache-flex><air>","5","2008-08-04 16:05:29","user-agent","2394"
"1378","2","","","2008-08-04 16:18:32","pagination","19103"
"1380","2","","","2008-08-04 16:19:45","phpunit","10099"
"1381","2","","","2008-08-04 16:25:14","multithreading","141255"
"1383","1","<unit-testing>","20","2008-08-04 16:27:39","png","6812"
"1387","1","<.net><parallel-processing>","5","2008-08-04 16:30:46","jaxer","15"
"1390","1","<sql-server><windows-server-2008>","6","2008-08-04 16:33:36","buffer","7113"
"1393","2","","","2008-08-04 16:36:51","",""
"1394","2","","","2008-08-04 16:38:03","",""
"1397","2","","","2008-08-04 16:39:40","bezier","1325"
"1398","2","","","2008-08-04 16:41:17","curve","1341"
"1399","2","","","2008-08-04 16:41:23","interpolation","5300"
"1401","1","<asp.net><javascript><validation>","4","2008-08-04 16:44:25","",""
"1404","2","","","2008-08-04 16:50:06","tnsnames","259"
"1405","2","","","2008-08-04 16:51:03","",""
"1408","1","<php><apache><xampp><server-configuration>","6","2008-08-04 16:54:49","linq-to-entities","6863"
"1409","1","<asp.net><iis>","1","2008-08-04 16:55:31","",""
"1413","2","","","2008-08-04 17:00:08","telephony","818"
"1414","2","","","2008-08-04 17:00:27","stax","645"
"1415","2","","","2008-08-04 17:00:40","",""
"1417","1","<php><apache><authentication><http-authentication>","2","2008-08-04 17:02:31","raid","31"
"1418","2","","","2008-08-04 17:02:56","",""
"1420","2","","","2008-08-04 17:05:37","language-features","613"
"1421","2","","","2008-08-04 17:05:48","ptrace","475"
"1425","2","","","2008-08-04 17:08:26","organizer","114"
"1435","2","","","2008-08-04 17:28:46","cocoa-touch","34466"
"1436","2","","","2008-08-04 17:32:13","fillfactor","26"
"1437","2","","","2008-08-04 17:33:57","",""
"1446","2","","","2008-08-04 17:38:59","licensing","1836"
"1447","2","","","2008-08-04 17:41:01","",""
"1451","1","<sql><permissions>","5","2008-08-04 17:46:28","swig","3131"
"1453","1","<php><parameters><error-handling>","5","2008-08-04 17:51:13","",""
"1454","2","","","2008-08-04 17:51:33","unsigned","1282"
"1456","2","","","2008-08-04 17:53:00","byte","7838"
"1457","1","<ajax><url><rest><address-bar>","8","2008-08-04 17:53:32","",""
"1459","2","","","2008-08-04 17:56:26","",""
"1462","2","","","2008-08-04 17:58:02","",""
"1464","2","","","2008-08-04 18:00:50","",""
"1465","2","","","2008-08-04 18:02:03","trialware","57"
"1466","2","","","2008-08-04 18:03:57","",""
"1468","2","","","2008-08-04 18:04:48","",""
"1474","2","","","2008-08-04 18:14:20","twain","283"
"1476","1","<python><syntax><binary><integer><literals>","8","2008-08-04 18:20:36","",""
"1477","2","","","2008-08-04 18:23:40","gcc","42470"
"1478","2","","","2008-08-04 18:26:13","templates","55840"
"1479","2","","","2008-08-04 18:27:26","",""
"1484","2","","","2008-08-04 18:34:45","",""
"1488","2","","","2008-08-04 18:39:56","axis","3098"
"1490","2","","","2008-08-04 18:44:15","",""
"1495","2","","","2008-08-04 18:50:34","",""
"1503","1","<visual-studio><unit-testing><continuous-integration><cruisecontrol.net>","1","2008-08-04 19:01:14","",""
"1504","2","","","2008-08-04 19:01:23","scrum","758"
"1505","1","<html><ios><iphone><favicon><apple-touch-icon>","1","2008-08-04 19:02:36","",""
"1508","1","<version-control><dvcs>","4","2008-08-04 19:04:47","json","361273"
"1514","2","","","2008-08-04 19:09:44","warehouse","111"
"1515","2","","","2008-08-04 19:10:29","strongname","356"
"1524","2","","","2008-08-04 19:13:17","samba","1022"
"1525","2","","","2008-08-04 19:13:23","",""
"1527","2","","","2008-08-04 19:13:46","bsod","164"
"1528","1","<c#><wpf><silverlight><polymorphism><dependency-properties>","9","2008-08-04 19:13:54","minidump","186"
"1533","2","","","2008-08-04 19:19:33","delegates","11364"
"1534","2","","","2008-08-04 19:19:34","",""
"1535","1","<c#><exception><error-handling>","4","2008-08-04 19:21:48","",""
"1536","2","","","2008-08-04 19:22:48","",""
"1546","2","","","2008-08-04 19:44:24","timeline","1184"
"1550","2","","","2008-08-04 19:51:49","bugzilla","540"
"1554","2","","","2008-08-04 20:07:41","curl","43835"
"1556","2","","","2008-08-04 20:14:30","",""
"1582","2","","","2008-08-04 21:02:54","",""
"1584","1","<windows><iis><shell><command-line><terminal>","8","2008-08-04 21:04:06","gd","2956"
"1585","2","","","2008-08-04 21:06:14","jpeg","4969"
"1587","2","","","2008-08-04 21:07:09","",""
"1588","2","","","2008-08-04 21:08:24","",""
"1594","2","","","2008-08-04 21:14:10","",""
"1595","2","","","2008-08-04 21:16:22","",""
"1598","1","<iphone><favicon><apple-touch-icon>","7","2008-08-04 21:17:51","zipcode","432"
"1599","2","","","2008-08-04 21:22:50","",""
"1600","1","<sql-server><sql-server-2008>","5","2008-08-04 21:27:53","cobol","1815"
"1602","2","","","2008-08-04 21:28:44","jsp","51415"
"1607","1","<php><mysql><database><svn><migration>","20","2008-08-04 21:31:40","",""
"1608","2","","","2008-08-04 21:33:58","soap","27084"
"1609","2","","","2008-08-04 21:36:58","wsdl","9179"
"1610","1","<sql-server>","9","2008-08-04 21:37:31","",""
"1611","2","","","2008-08-04 21:38:05","",""
"1615","1","<ruby><language-agnostic><xfdl>","3","2008-08-04 21:42:37","",""
"1617","2","","","2008-08-04 21:46:01","struct","30832"
"1619","2","","","2008-08-04 21:54:11","unboxing","261"
"1620","2","","","2008-08-04 21:54:15","",""
"1621","2","","","2008-08-04 21:54:18","pdc","14"
"1623","1","<visual-studio><projects-and-solutions>","7","2008-08-04 22:00:41","",""
"1624","2","","","2008-08-04 22:00:53","",""
"1625","1","<windows><xml><linux>","17","2008-08-04 22:01:10","",""
"1627","2","","","2008-08-04 22:01:59","",""
"1628","2","","","2008-08-04 22:02:35","",""
"1640","2","","","2008-08-04 22:14:17","system.drawing","1143"
"1644","1","<podcast>","97","2008-08-04 22:17:08","dom","41856"
"1646","2","","","2008-08-04 22:18:05","scroll","21858"
"1647","2","","","2008-08-04 22:18:47","callstack","1155"
"1649","2","","","2008-08-04 22:21:17","components","11794"
"1651","2","","","2008-08-04 22:23:14","mindmapping","57"
"1653","2","","","2008-08-04 22:26:04","",""
"1654","2","","","2008-08-04 22:26:29","reminders","404"
"1655","2","","","2008-08-04 22:27:00","gridview","26678"
"1656","2","","","2008-08-04 22:28:58","bootstrapping","949"
"1657","2","","","2008-08-04 22:30:00","",""
"1660","2","","","2008-08-04 22:35:52","",""
"1661","2","","","2008-08-04 22:36:18","pdo","23737"
"1665","2","","","2008-08-04 22:42:55","labview","1427"
"1666","2","","","2008-08-04 22:45:11","robotics","1389"
"1667","2","","","2008-08-04 22:45:32","",""
"1669","1","<compiler-construction><language-agnostic>","38","2008-08-04 22:46:36","themes","8223"
"1670","2","","","2008-08-04 22:47:46","",""
"1672","2","","","2008-08-04 22:52:00","backreference","404"
"1673","2","","","2008-08-04 22:52:31","",""
"1678","2","","","2008-08-04 22:56:30","mount","1762"
"1679","1","<statistics><spss>","6","2008-08-04 22:56:45","",""
"1683","1","<asp.net><profile>","5","2008-08-04 23:06:23","picasa","419"
"1684","2","","","2008-08-04 23:07:15","",""
"1686","2","","","2008-08-04 23:08:18","",""
"1687","2","","","2008-08-04 23:10:05","interpreter","2299"
"1688","2","","","2008-08-04 23:10:30","",""
"1693","2","","","2008-08-04 23:13:49","",""
"1704","2","","","2008-08-04 23:32:54","latex","11620"
"1709","1","<web-services><application-integration>","8","2008-08-04 23:43:34","actionscript","9096"
"1711","1","<resources>","214","2008-08-04 23:50:22","mxml","1118"
"1713","2","","","2008-08-04 23:51:07","",""
"1716","2","","","2008-08-04 23:52:51","warnings","5901"
"1718","2","","","2008-08-04 23:53:16","text-processing","1997"
"1721","2","","","2008-08-04 23:54:12","",""
"1724","2","","","2008-08-04 23:56:54","fbo","424"
"1733","2","","","2008-08-05 00:12:35","state","9266"
"1734","1","<python><xml><database><protocol-buffers>","4","2008-08-05 00:12:55","",""
"1746","1","<php><regex><html-parsing><preg-replace>","4","2008-08-05 00:35:17","",""
"1749","2","","","2008-08-05 00:36:08","",""
"1752","2","","","2008-08-05 00:42:56","",""
"1758","2","","","2008-08-05 00:49:42","static-methods","2830"
"1760","1","<c#><.net><unit-testing><testing>","11","2008-08-05 00:51:49","",""
"1762","1","<php><ternary-operator>","5","2008-08-05 00:56:43","",""
"1764","2","","","2008-08-05 00:57:30","",""
"1765","2","","","2008-08-05 00:57:48","",""
"1771","2","","","2008-08-05 01:03:12","shtml","88"
"1773","2","","","2008-08-05 01:07:50","",""
"1776","2","","","2008-08-05 01:11:30","speech-recognition","5385"
"1778","2","","","2008-08-05 01:12:37","",""
"1780","2","","","2008-08-05 01:14:30","",""
"1788","2","","","2008-08-05 01:25:46","greasemonkey","2843"
"1789","2","","","2008-08-05 01:26:14","watin","1040"
"1790","1","<svn><version-control>","5","2008-08-05 01:27:34","automated-tests","13322"
"1793","2","","","2008-08-05 01:31:16","",""
"1794","2","","","2008-08-05 01:32:34","",""
"1798","2","","","2008-08-05 01:34:40","",""
"1803","2","","","2008-08-05 01:39:36","",""
"1806","2","","","2008-08-05 01:44:13","",""
"1812","2","","","2008-08-05 01:49:25","",""
"1820","2","","","2008-08-05 02:07:50","",""
"1821","2","","","2008-08-05 02:15:24","",""
"1824","2","","","2008-08-05 02:21:00","",""
"1826","2","","","2008-08-05 02:35:02","",""
"1829","1","<python>","4","2008-08-05 02:39:23","modeling","2069"
"1836","1","<c#><winapi><mouse>","6","2008-08-05 02:51:37","",""
"1840","2","","","2008-08-05 02:54:54","sourceforge","207"
"1843","2","","","2008-08-05 03:00:24","ascii","6988"
"1848","1","<c#><image><image-processing><artificial-intelligence>","4","2008-08-05 03:04:43","visualization","7126"
"1849","2","","","2008-08-05 03:07:41","",""
"1852","2","","","2008-08-05 03:11:55","yaml","15950"
"1854","1","<python><operating-system><cross-platform><platform-agnostic>","28","2008-08-05 03:23:18","glossary","109"
"1856","2","","","2008-08-05 03:24:27","add-in","2584"
"1857","2","","","2008-08-05 03:27:03","dtd","1444"
"1870","2","","","2008-08-05 03:51:57","",""
"1871","2","","","2008-08-05 03:57:22","fortran","13255"
"1873","1","<asp.net><javascript><anchor><quotes>","5","2008-08-05 04:05:53","styles","8781"
"1875","2","","","2008-08-05 04:08:18","nfsclient","79"
"1879","2","","","2008-08-05 04:13:53","branch","5488"
"1881","2","","","2008-08-05 04:19:36","",""
"1885","2","","","2008-08-05 04:28:03","",""
"1886","2","","","2008-08-05 04:28:21","",""
"1894","2","","","2008-08-05 04:36:13","",""
"1898","1","<c#><vb.net><file><csv><import>","11","2008-08-05 04:43:22","portlet","1877"
"1904","2","","","2008-08-05 04:49:15","",""
"1905","2","","","2008-08-05 04:49:26","",""
"1908","1","<math><maps><mapping><latitude-longitude>","4","2008-08-05 04:55:28","wse","135"
"1909","2","","","2008-08-05 04:56:30","",""
"1910","2","","","2008-08-05 04:57:52","",""
"1911","2","","","2008-08-05 04:59:43","",""
"1912","2","","","2008-08-05 05:02:37","maven-2","5690"
"1920","2","","","2008-08-05 05:13:05","",""
"1926","2","","","2008-08-05 05:20:55","types","29125"
"1927","2","","","2008-08-05 05:21:02","type-systems","510"
"1928","2","","","2008-08-05 05:24:03","type-theory","219"
"1934","2","","","2008-08-05 05:30:41","",""
"1936","1","<c#><asp.net-mvc>","6","2008-08-05 05:33:41","",""
"1940","2","","","2008-08-05 05:43:27","",""
"1945","2","","","2008-08-05 05:48:22","",""
"1948","2","","","2008-08-05 05:54:23","",""
"1949","1","<asp.net><.net><linq-to-sql><datacontext>","5","2008-08-05 05:54:34","pascal","2532"
"1957","2","","","2008-08-05 06:00:46","",""
"1982","1","<c++><performance><cpu><throttling>","5","2008-08-05 07:11:08","",""
"1983","1","<python><list><tuples>","18","2008-08-05 07:18:55","ndoc","11"
"1986","2","","","2008-08-05 07:23:45","",""
"1987","2","","","2008-08-05 07:27:40","operating-system","13984"
"1988","1","<macros><lisp>","14","2008-08-05 07:32:54","developer-machine","4"
"1992","2","","","2008-08-05 07:40:26","websvn","51"
"1993","2","","","2008-08-05 07:45:14","posix","6190"
"1994","1","<c#><data-binding>","4","2008-08-05 07:45:38","",""
"1995","1","<c#><.net><double><int>","5","2008-08-05 07:49:11","hadoop","44202"
"1998","2","","","2008-08-05 07:51:54","",""
"2001","2","","","2008-08-05 07:54:12","",""
"2002","2","","","2008-08-05 07:56:53","",""
"2005","2","","","2008-08-05 08:02:01","sesame","298"
"2006","2","","","2008-08-05 08:03:01","",""
"2009","2","","","2008-08-05 08:04:22","",""
"2013","2","","","2008-08-05 08:06:42","sifr","371"
"2017","2","","","2008-08-05 08:22:05","coredump","1315"
"2019","2","","","2008-08-05 08:29:13","backport","82"
"2023","2","","","2008-08-05 08:37:19","",""
